287	230.27788344518487	184.22050621823703	85.79354876423463
291	224.05033318151186	178.9096221164003	87.29869874255454
295	230.86191989073245	182.27244268279244	88.20178872954648
299	237.97492246875063	193.12145311481746	89.70693870786637
303	236.90380030001958	189.63202965476668	90.61002869485833
307	241.23982340073928	190.4609759393103	92.11517867317824
311	253.9305868466522	204.58924412673056	93.01826866017018
315	247.86049272637155	200.89981340279044	94.52341863849007
319	258.0539626425063	207.87527327594088	95.42650862548201
323	262.1315375524632	209.8898066716706	96.93165860380194
327	262.5345242498119	213.76766495224697	97.83474859079388
331	266.1792806624487	208.68277685408765	99.33989856911377
335	275.384276136962	223.40897548295854	100.24298855610571
339	273.10949791386594	222.2354286466531	101.74813853442564
343	279.0763266138826	225.1928064508711	102.65122852141758
347	283.31371660876994	231.5365573545652	104.15637849973747
351	290.15458960500723	230.76074487189817	105.05946848672941
355	290.666092056398	236.53868478385908	106.56461846504934
359	306.2582143289713	252.67487510078269	107.46770845204128
363	296.6449836305587	242.45958441104213	108.97285843036117
367	303.4473642121497	247.81480696129086	109.87594841735311
371	306.23723544630013	249.3563545502933	111.38109839567304
375	309.76310095259635	250.76143391209732	112.28418838266498
379	316.5449369000429	252.76893024707263	113.78933836098489
383	327.2320886604622	270.03638948430574	114.69242834797683
387	321.56667684542816	263.4678876822798	116.19757832629672
391	330.2081076610572	265.39522472981275	117.10066831328866
395	338.51150584165293	279.20859669584866	118.60581829160857
399	341.206472413062	281.6025332715937	119.50890827860052
403	338.36202078775347	277.009893619279	121.01405825692042
407	347.73059831713493	284.8187354720548	121.91714824391238
411	346.8117727154744	283.910291906188	123.42229822223229
415	355.3051253138832	288.91242744903263	124.3253882092242
419	365.80442136759063	299.57803443115614	125.83053818754411
423	362.2779561722462	297.4934553587431	126.73362817453607
427	363.8120781005321	299.1486209797539	128.23877815285596
431	379.2208004192976	313.30901965337137	129.1418681398479
435	372.36136431067575	301.2683298622485	130.64701811816784
439	381.4904783800663	315.32187128096814	131.55010810515978
443	384.6131245232893	318.6875554728774	133.05525808347969
447	391.5930038030343	324.7643447656305	133.9583480704716
451	391.91123508852405	317.8007265228661	135.4634980487915
455	399.36807190732776	327.3096184378577	136.36658803578345
459	400.9121248919851	332.2772858805974	137.87173801410336
463	407.66994234340876	331.32792569704617	138.7748280010953
467	411.8480598042941	342.00910081025046	140.27997797941524
471	411.9193525325548	340.2880018490129	141.18306796640718
475	417.95420102408684	346.367054003037	142.68821794472706
479	433.91803490879994	362.27289594077246	143.591307931719
483	425.6702545933268	353.42305563397133	145.0964579100389
487	429.3846786471637	354.1280287920095	145.99954789703085
491	436.3113221865806	357.71460947672387	147.50469787535076
495	438.46141710577336	363.14086644403096	148.4077878623427
499	445.3008947862742	367.87867134610906	149.9129378406626
503	458.76917980129275	384.11374087662546	150.81602782765458
507	450.6774836636248	369.07504121101374	152.32117780597446
511	461.2421498296478	376.426182222449	153.2242677929664
515	460.8447704359352	383.48006155029196	154.7294177712863
519	470.23611071627226	388.118263250961	155.63250775827825
523	470.81456070692394	387.1699550174642	157.13765773659816
527	481.41397753658754	402.54411867262445	158.0407477235901
531	477.2932322909298	393.8330220937312	159.54589770191
535	484.88110771920356	401.95770945878763	160.44898768890195
539	494.7389718298289	413.76190299621805	161.95413766722186
543	496.588774461386	415.31067563211104	162.8572276542138
547	495.16861785282373	407.29580214428194	164.3623776325337
551	509.04618643404507	419.99063607397534	165.26546761952565
555	504.14461045248333	418.5861153851484	166.77061759784556
559	518.7575289103519	432.3627692156304	167.6737075848375
563	516.9196500250599	430.2129499478255	169.1788575631574
567	518.3544100889211	430.32754786354445	170.08194755014935
571	523.5330913665979	431.2441025496379	171.58709752846926
575	539.1362144402563	450.9378319594017	172.4901875154612
579	534.033666979639	447.0359982327484	173.9953374937811
583	538.9213111403533	450.77751435778447	174.89842748077305
587	544.9413680637474	456.73957933420087	176.40357745909296
591	548.0146000941477	458.0204196751029	177.3066674460849
595	549.3932222320511	451.6689217006418	178.8118174244048
599	566.9853251255195	475.6062885597173	179.71490741139672
603	558.5143179266447	463.6497290709702	181.22005738971666
607	565.6150066610862	473.8588499305496	182.1231473767086
611	575.2365311635278	481.9310207921794	183.6282973550285
615	575.7621772990901	483.6469986259119	184.53138734202045
619	580.3595039768877	486.79716727236723	186.03653732034036
623	594.2806861816979	500.9613875258637	186.9396273073323
627	586.0146924090079	492.0933337618459	188.44477728565218
631	593.8177221233643	486.04905790856066	189.34786727264412
635	598.5778025200055	503.75335388585137	190.85301725096403
639	606.3268629511518	503.35264884225035	191.756107237956
643	606.1316906111678	506.8298891603148	193.2612572162759
647	620.7474772360989	523.815818632297	194.16434720326785
651	613.7146000103239	514.3884897256958	195.66949718158776
655	621.2692037013679	522.2883270748957	196.5725871685797
659	633.594952587972	530.439443068861	198.07773714689958
663	630.5587442516701	531.2188456825563	198.98082713389152
667	632.2884003393365	525.5188640040698	200.48597711221143
671	650.4342662610552	548.3988860154512	201.38906709920337
675	641.6066812833255	540.1595727445639	202.8942170775233
679	648.7128906215762	546.1196540471364	203.79730706451525
683	655.3023992210797	549.6410828526635	205.30245704283516
687	658.8606780448879	553.8046158068503	206.2055470298271
691	662.8450992001343	553.1032461526474	207.71069700814698
695	672.4407456348449	568.5853971307714	208.61378699513892
699	672.5767514955895	568.1193430001882	210.11893697345883
703	683.0726373292247	573.106090855406	211.02202696045077
707	680.4055327780077	571.708975017748	212.5271769387707
711	686.7421283796102	577.1179464966596	213.43026692576265
715	691.0572782528974	573.177734969011	214.93541690408256
719	710.7300002623099	602.9612618146047	215.83850689107447
723	697.9404914740936	587.1497372865707	217.34365686939438
727	706.5525107874383	593.7244664700644	218.24674685638632
731	711.2849067686338	600.5196566487743	219.75189683470623
735	716.337505580212	604.1562057934121	220.65498682169817
739	717.9159559211645	604.4284966166848	222.16013680001808
743	727.3267405988134	614.1428684778484	223.06322678701002
747	727.7316389692759	613.8536109255297	224.56837676532996
751	732.1245742491262	615.3249491853195	225.47146675232187
755	746.6000885218433	631.3464842268244	226.9766167306418
759	745.3681210070223	632.1808426373653	227.87970671763372
763	747.9994225381452	633.3649861371459	229.38485669595366
767	760.3323067413454	645.3388483977046	230.28794668294557
771	754.9667983468122	630.3127084100076	231.79309666126548
775	763.0377764681043	642.305702438972	232.69618664825742
779	772.4052704959747	655.3046021826862	234.20133662657733
783	774.0832642697247	651.6704143671273	235.1044266135693
787	774.1218389089998	650.064858449074	236.60957659188918
791	793.4663479253991	673.3691679399561	237.51266657888115
795	783.7259384110199	664.5180601280833	239.01781655720103
799	799.725615838715	673.5940478625947	239.92090654419295
803	794.6697385293418	673.9567102680853	241.42605652251288
807	798.8637805841091	677.8497223271886	242.32914650950482
811	804.7572592256802	674.3294121452952	243.83429648782476
815	818.0097316496898	690.1321307044029	244.73738647481667
819	815.6029023973514	692.7826641664471	246.2425364531366
823	818.1757875486886	692.0921499864503	247.14562644012852
827	829.208631866578	703.3814999277258	248.6507764184484
831	831.7150185240615	703.3745221541915	249.55386640544037
835	835.9891652322787	709.6145590003841	251.05901638376025
839	855.749348187037	727.5088768761616	251.96210637075222
843	841.711665556149	713.0831677248676	253.46725634907213
847	849.6004623981106	719.8573833277759	254.3703463360641
851	852.7568129477421	721.4555468239674	255.87549631438398
855	857.0011613774116	725.3914077751966	256.7785863013759
859	864.8497226355321	730.256071513045	258.2837362796958
863	881.3556353048498	749.8998999446327	259.1868262666878
867	870.9292905410011	740.8843324141612	260.6919762450077
871	876.511999777744	739.2832190530725	261.5950662319996
875	884.6654417605628	752.0452957887952	263.10021621031956
879	894.2981138963073	762.7480057911475	264.0033061973115
883	893.1345120603893	751.9522933619112	265.5084561756314
887	903.0443183585154	770.5911202663636	266.4115461626233
891	900.2911978027133	765.7445780253995	267.9166961409432
895	914.4998621212532	776.9285183947492	268.8197861279352
899	917.8997105081305	780.9663904433608	270.32493610625505
903	918.0800301945604	779.3054143031064	271.228026093247
907	919.9440312157953	781.2073003329607	272.7331760715669
911	933.3227730406996	791.2087312457429	273.6362660585589
915	929.793499999923	792.5238219771477	275.14141603687875
919	941.4990698865596	799.2071037432804	276.04450602387067
923	949.3123268324789	811.1395588227117	277.5496560021906
927	951.2658274746392	810.6217677538127	278.4527459891826
931	952.2071886848793	804.0297119327892	279.9578959675025
935	967.8742900442325	825.8910206866987	280.8609859544944
939	960.473906474396	817.7890947783609	282.36613593281436
943	965.3853928002422	823.3572267938208	283.2692259198063
947	970.6641754802877	822.9334524097294	284.77437589812615
951	978.8419542859756	832.9834012714945	285.6774658851181
955	981.9464094739072	833.9711314190774	287.182615863438
959	1000.5008960281064	856.6085581007233	288.08570585043
963	989.2047441761483	842.362041394389	289.59085582874985
967	996.240196431432	843.4510409572654	290.4939458157418
971	1008.5670204174487	861.6781708179115	291.9990957940617
975	1005.1397714136813	859.1402235166504	292.9021857810537
979	1014.7089928667475	867.2622869383745	294.40733575937355
983	1019.1685089025913	872.2658710185685	295.31042574636547
987	1019.1068704268229	869.234816630446	296.8155757246854
991	1026.634441737662	866.2379234149848	297.7186657116773
995	1035.3455974432877	884.2319458686611	299.22381568999725
999	1042.3469190638716	891.4678394904699	300.1269056769892
